"type","year","jul","hm","airt","rh","dewp","prec","slrr","parr","netr","bar","wspd","wres","wdir","wdev","gspd","s10t","date","time","dt"
101,2014,141,1415,22.31,28.23,3.009,0,806,1652,485.6,1009,1.589,1.135,158.4,43.04,5.194,14.83,"2014-05-21","14:15:00",(14-05-21 14:15:00)
101,2014,141,1430,22.76,26.66,2.582,0,771,1576,476.2,1008,1.236,0.797,264.9,47.93,4.018,14.92,"2014-05-21","14:30:00",(14-05-21 14:30:00)
101,2014,141,1445,22.42,26.47,2.183,0,738,1513,449.6,1008,1.739,1.529,215.3,28.14,4.214,15.01,"2014-05-21","14:45:00",(14-05-21 14:45:00)
101,2014,141,1500,22.73,25.6,1.99,0,706,1449,420.9,1008,1.293,0.85,341.2,47.12,3.626,15.1,"2014-05-21","15:00:00",(14-05-21 15:00:00)
101,2014,141,1515,23.14,27.03,3.058,0,656.4,1352,393.2,1008,0.927,0.159,272.3,70.8,3.528,15.19,"2014-05-21","15:15:00",(14-05-21 15:15:00)
101,2014,141,1530,23.21,24.83,1.972,0,559.2,1166,327.2,1008,1.451,0.859,219.5,50.11,5.292,15.27,"2014-05-21","15:30:00",(14-05-21 15:30:00)
101,2014,141,1545,22.96,24.91,1.797,0,497.9,1032,278.8,1008,1.311,1.025,221.8,37.76,3.43,15.35,"2014-05-21","15:45:00",(14-05-21 15:45:00)
101,2014,141,1600,22.76,23.96,1.106,0,381.4,803,197.4,1008,1.562,1.19,223.6,39.01,3.332,15.43,"2014-05-21","16:00:00",(14-05-21 16:00:00)
101,2014,141,1615,22.34,24.72,1.193,0,251.4,548.6,123.5,1008,1.174,0.913,258,37.02,4.214,15.5,"2014-05-21","16:15:00",(14-05-21 16:15:00)
101,2014,141,1630,21.98,26.19,1.683,0,190.6,414.2,87.3,1008,1.215,0.946,271.3,37.34,3.528,15.57,"2014-05-21","16:30:00",(14-05-21 16:30:00)
101,2014,141,1645,21.59,27.78,2.196,0,144.2,311.4,57.28,1008,0.868,0.624,241.6,42.24,2.744,15.63,"2014-05-21","16:45:00",(14-05-21 16:45:00)
101,2014,141,1700,21.52,28.98,2.735,0,192.8,400.5,93.6,1008,0.799,0.618,249.1,37.32,3.038,15.69,"2014-05-21","17:00:00",(14-05-21 17:00:00)
101,2014,141,1715,22.04,26.64,1.983,0,293.1,564.2,145.1,1008,1.048,0.755,257.1,42.02,2.646,15.73,"2014-05-21","17:15:00",(14-05-21 17:15:00)
101,2014,141,1730,22.69,25.28,1.802,0,270.7,526,108.1,1008,1.526,1.324,186.7,29.53,4.312,15.77,"2014-05-21","17:30:00",(14-05-21 17:30:00)
101,2014,141,1745,22.25,25.4,1.509,0,203.5,400.3,68.17,1008,1.208,1.015,218.4,32.23,3.43,15.81,"2014-05-21","17:45:00",(14-05-21 17:45:00)
101,2014,141,1800,21.99,26.05,1.643,0,150.4,292.1,47.54,1008,1.235,0.985,207.6,36.29,3.234,15.84,"2014-05-21","18:00:00",(14-05-21 18:00:00)
101,2014,141,1815,21.35,27.58,1.896,0,74.6,151.6,23.18,1008,0.889,0.709,225.1,36.3,2.548,15.86,"2014-05-21","18:15:00",(14-05-21 18:15:00)
101,2014,141,1830,21,28.66,2.135,0,47.59,103.4,-9.1,1008,0.323,0.24,232,34.22,1.568,15.87,"2014-05-21","18:30:00",(14-05-21 18:30:00)
101,2014,141,1845,19.89,36.52,4.544,0,26.38,60.59,-27.92,1008,1.233,1.16,62.17,18.5,4.704,15.88,"2014-05-21","18:45:00",(14-05-21 18:45:00)
101,2014,141,1900,19.16,43.13,6.346,0,11.25,26.07,-38.32,1008,2.084,1.803,122.4,29.72,4.312,15.88,"2014-05-21","19:00:00",(14-05-21 19:00:00)
101,2014,141,1915,18.71,44.72,6.459,0,3.489,8.97,-45.45,1008,2.676,2.468,148.4,22.6,6.468,15.88,"2014-05-21","19:15:00",(14-05-21 19:15:00)
101,2014,141,1930,17.72,48.48,6.734,0,0.428,1.506,-55.8,1008,2.864,2.557,153.2,26.52,6.86,15.87,"2014-05-21","19:30:00",(14-05-21 19:30:00)
101,2014,141,1945,17.12,49.97,6.622,0,0,0.115,-59.86,1008,2.372,2.103,146.2,27.26,5.39,15.86,"2014-05-21","19:45:00",(14-05-21 19:45:00)
101,2014,141,2000,16.65,51.05,6.498,0,0,0.043,-58.42,1008,2.228,2.014,146.2,25.12,5.586,15.85,"2014-05-21","20:00:00",(14-05-21 20:00:00)
101,2014,141,2015,16.12,52.38,6.378,0,0,0.013,-56.44,1008,2.479,2.255,146.1,24.37,5.684,15.83,"2014-05-21","20:15:00",(14-05-21 20:15:00)
101,2014,141,2030,15.74,52.91,6.179,0,0,0.005,-42.67,1008,2.67,2.464,154.9,22.48,5.684,15.8,"2014-05-21","20:30:00",(14-05-21 20:30:00)
101,2014,141,2045,15.4,53.69,6.075,0,0,0.004,-25.02,1008,2.224,2.016,153.6,24.76,4.704,15.78,"2014-05-21","20:45:00",(14-05-21 20:45:00)
101,2014,141,2100,15.24,52.28,5.536,0,0,0.003,-17.51,1009,2.898,2.675,161.5,22.44,7.06,15.75,"2014-05-21","21:00:00",(14-05-21 21:00:00)
101,2014,141,2115,15.06,52.04,5.304,0,0,0.007,-17.12,1009,2.409,2.187,156.1,24.63,6.272,15.72,"2014-05-21","21:15:00",(14-05-21 21:15:00)
101,2014,141,2130,14.83,52.08,5.102,0,0,0.005,-20.84,1009,2.524,2.345,164.4,21.56,5.782,15.68,"2014-05-21","21:30:00",(14-05-21 21:30:00)
101,2014,141,2145,14.6,53.64,5.313,0,0,0.007,-17.74,1009,2.51,2.31,165.6,22.88,5.586,15.65,"2014-05-21","21:45:00",(14-05-21 21:45:00)
101,2014,141,2200,14.39,54.93,5.458,0,0,0.009,-18.15,1009,2.196,1.934,160.5,27.97,4.802,15.61,"2014-05-21","22:00:00",(14-05-21 22:00:00)
101,2014,141,2215,14.12,56,5.486,0,0,0.007,-24.48,1009,2.355,2.132,154.3,24.88,5.292,15.57,"2014-05-21","22:15:00",(14-05-21 22:15:00)
101,2014,141,2230,13.92,57.12,5.588,0,0,0.009,-19.57,1009,1.582,1.419,163.3,25.91,4.998,15.53,"2014-05-21","22:30:00",(14-05-21 22:30:00)
101,2014,141,2245,13.72,58.26,5.679,0,0,0.007,-19.31,1009,1.009,0.906,157.3,25.64,3.43,15.49,"2014-05-21","22:45:00",(14-05-21 22:45:00)
101,2014,141,2300,13.56,59.37,5.8,0,0,0.011,-20.62,1009,1.718,1.588,165.7,22.26,4.018,15.45,"2014-05-21","23:00:00",(14-05-21 23:00:00)
101,2014,141,2315,13.38,60.29,5.856,0,0,0.009,-31.24,1009,1.449,1.288,156,26.97,3.332,15.41,"2014-05-21","23:15:00",(14-05-21 23:15:00)
101,2014,141,2330,13.13,61.42,5.891,0,0,0.01,-35.69,1008,1.079,0.942,155.3,28.91,2.548,15.38,"2014-05-21","23:30:00",(14-05-21 23:30:00)
101,2014,141,2345,12.87,62.6,5.919,0,0,0.015,-40.3,1008,0.936,0.753,126.1,34.25,2.744,15.34,"2014-05-21","23:45:00",(14-05-21 23:45:00)
101,2014,141,2400,12.51,64.78,6.074,0,0,0.021,-42.15,1008,0.935,0.818,134.8,28.47,2.45,15.31,"2014-05-22","00:00:00",(14-05-22 00:00:00)
101,2014,142,15,12.18,66.69,6.178,0,0,0.026,-41.3,1008,0.838,0.731,111.5,28.55,2.352,15.27,"2014-05-22","00:15:00",(14-05-22 00:15:00)
101,2014,142,30,12.03,67.57,6.224,0,0,0.025,-38.04,1008,0.688,0.565,115.2,33.35,1.96,15.23,"2014-05-22","00:30:00",(14-05-22 00:30:00)
101,2014,142,45,11.76,68.94,6.258,0,0,0.026,-46.52,1008,0.975,0.853,111.3,28.36,2.744,15.19,"2014-05-22","00:45:00",(14-05-22 00:45:00)
101,2014,142,100,11.63,69.55,6.258,0,0,0.031,-39.79,1008,0.999,0.875,115,28.31,2.646,15.15,"2014-05-22","01:00:00",(14-05-22 01:00:00)
101,2014,142,115,11.4,70.7,6.272,0,0,0.029,-36.3,1007,1.149,1.029,107.2,26.21,3.43,15.11,"2014-05-22","01:15:00",(14-05-22 01:15:00)
101,2014,142,130,11.45,70.4,6.269,0,0,0.037,-36.26,1007,1.194,1.063,111.3,26.84,2.94,15.07,"2014-05-22","01:30:00",(14-05-22 01:30:00)
101,2014,142,145,11.31,71.2,6.298,0,0,0.028,-32.11,1007,1.055,0.894,135.1,31.64,2.646,15.03,"2014-05-22","01:45:00",(14-05-22 01:45:00)
101,2014,142,200,11.33,71.6,6.393,0,0,0.02,-39.07,1007,1.446,1.344,162.6,21.47,3.136,14.99,"2014-05-22","02:00:00",(14-05-22 02:00:00)
101,2014,142,215,11.36,71.9,6.489,0,0,0.034,-30.25,1007,1.488,1.366,155.2,23.23,4.116,14.95,"2014-05-22","02:15:00",(14-05-22 02:15:00)
101,2014,142,230,11.42,73,6.756,0,0,0.024,-35.22,1007,1.11,0.959,132,29.69,2.744,14.9,"2014-05-22","02:30:00",(14-05-22 02:30:00)
101,2014,142,245,11.17,76.1,7.12,0,0,0.031,-45.74,1007,1.149,0.97,116.3,31.38,3.234,14.86,"2014-05-22","02:45:00",(14-05-22 02:45:00)
101,2014,142,300,10.83,78.5,7.25,0,0,0.054,-45.87,1007,1.24,1.11,120.2,26.17,2.646,14.82,"2014-05-22","03:00:00",(14-05-22 03:00:00)
101,2014,142,315,10.45,80.4,7.22,0,0,0.039,-45.14,1007,0.937,0.841,90.7,25.91,2.352,14.78,"2014-05-22","03:15:00",(14-05-22 03:15:00)
101,2014,142,330,9.96,82.6,7.14,0,0,0.044,-43.6,1007,1.228,1.185,66.22,15.19,2.352,14.74,"2014-05-22","03:30:00",(14-05-22 03:30:00)
101,2014,142,345,9.75,84,7.19,0,0,0.062,-45.33,1007,1.461,1.41,80.2,15.2,3.038,14.7,"2014-05-22","03:45:00",(14-05-22 03:45:00)
101,2014,142,400,9.89,84.8,7.47,0,0.005,0.138,-48.44,1007,1.558,1.447,87,21.66,2.94,14.66,"2014-05-22","04:00:00",(14-05-22 04:00:00)
101,2014,142,415,9.87,85.5,7.56,0,0.555,1.745,-47.25,1007,1.49,1.433,77.4,15.87,2.94,14.62,"2014-05-22","04:15:00",(14-05-22 04:15:00)
101,2014,142,430,9.61,86.2,7.43,0,4.415,10.45,-43.26,1007,1.559,1.511,74.4,14.31,3.136,14.59,"2014-05-22","04:30:00",(14-05-22 04:30:00)
101,2014,142,445,9.47,88.7,7.71,0,13.38,31.15,-38.38,1007,1.649,1.577,81.6,16.92,3.038,14.55,"2014-05-22","04:45:00",(14-05-22 04:45:00)
101,2014,142,500,9.61,91.3,8.27,0,23.32,56.56,-21.38,1007,1.492,1.333,91.8,26.38,2.842,14.51,"2014-05-22","05:00:00",(14-05-22 05:00:00)
101,2014,142,515,9.96,92.8,8.86,0,46.52,105.7,-16.45,1007,1.511,1.395,98.2,22.45,3.038,14.47,"2014-05-22","05:15:00",(14-05-22 05:15:00)
101,2014,142,530,10.28,92.6,9.13,0,49.54,118.7,-0.57,1007,1.568,1.429,96.5,24.13,3.234,14.43,"2014-05-22","05:30:00",(14-05-22 05:30:00)
